#TYPE System.Management.Automation.PSCustomObject
"Time","Type","Message"
"01.01.2021 13:34","INFO","student addet to class, student: 1849, class: System.Data.DataRow"
"01.01.2021 13:34","INFO","Student addet to db id: gibsso503649"
"01.01.2021 13:34","INFO","new class created name: INVOL20B"
"01.01.2021 13:34","INFO","student addet to class, student: 1850, class: System.Data.DataRow"
"01.01.2021 13:34","INFO","Student addet to db id: gibsso503651"
"01.01.2021 13:34","INFO","student addet to class, student: 1851, class: 10180"
"01.01.2021 13:34","INFO","Student addet to db id: gibsso503664"
"01.01.2021 13:34","INFO","student addet to class, student: 1852, class: 10189"
"01.01.2021 13:34","INFO","Student addet to db id: gibsso503668"
"01.01.2021 13:34","INFO","student addet to class, student: 1853, class: 10183"
"01.01.2021 13:34","INFO","Student addet to db id: gibsso503720"
"01.01.2021 13:34","INFO","student addet to class, student: 1854, class: 10169"
"01.01.2021 13:34","INFO","Student addet to db id: gibsso503721"
"01.01.2021 13:34","INFO","student addet to class, student: 1855, class: 10170"
"01.01.2021 13:34","INFO","Student addet to db id: gibsso503722"
"01.01.2021 13:34","INFO","student addet to class, student: 1856, class: 10189"
"01.01.2021 13:34","INFO","Student addet to db id: gibsso503728"
"01.01.2021 13:34","INFO","new class created name: MPR19A"
"01.01.2021 13:34","INFO","student addet to class, student: 1857, class: System.Data.DataRow"
"01.01.2021 13:34","INFO","Student addet to db id: gibsso503729"
"01.01.2021 13:34","INFO","student addet to class, student: 1858, class: 10133"
"01.01.2021 13:34","INFO","Student addet to db id: gibsso503735"
"01.01.2021 13:34","INFO","student addet to class, student: 1859, class: 10144"
"01.01.2021 13:34","INFO","Student addet to db id: gibsso503739"
"01.01.2021 13:34","INFO","student addet to class, student: 1860, class: 10152"
"01.01.2021 13:34","INFO","Student addet to db id: gibsso504534"
"01.01.2021 13:34","INFO","student addet to class, student: 1861, class: 10194"
"01.01.2021 13:34","INFO","Student addet to db id: gibsso504264"
"01.01.2021 13:34","INFO","student addet to class, student: 1862, class: 10174"
"01.01.2021 13:34","INFO","Student addet to db id: gibsso503748"
"01.01.2021 13:34","INFO","student addet to class, student: 1863, class: 10144"
"01.01.2021 13:34","INFO","Student addet to db id: gibsso503755"
"01.01.2021 13:34","INFO","new class created name: DBA19A"
"01.01.2021 13:34","INFO","student addet to class, student: 1864, class: System.Data.DataRow"
"01.01.2021 13:34","INFO","Student addet to db id: gibsso503773"
"01.01.2021 13:34","INFO","student addet to class, student: 1865, class: 10182"
"01.01.2021 13:34","INFO","Student addet to db id: gibsso503775"
"01.01.2021 13:34","INFO","student addet to class, student: 1866, class: 10183"
"01.01.2021 13:34","INFO","Student addet to db id: gibsso503781"
"01.01.2021 13:34","INFO","student addet to class, student: 1867, class: 10169"
"01.01.2021 13:34","INFO","Student addet to db id: gibsso503783"
"01.01.2021 13:34","INFO","student addet to class, student: 1868, class: 10155"
"01.01.2021 13:34","INFO","Student addet to db id: gibsso503798"
"01.01.2021 13:34","INFO","student addet to class, student: 1869, class: 10170"
"01.01.2021 13:34","INFO","Student addet to db id: gibsso503799"
"01.01.2021 13:34","INFO","student addet to class, student: 1870, class: 10140"
"01.01.2021 13:34","INFO","student addet to class, student: 1870, class: 10130"
"01.01.2021 13:34","INFO","Student addet to db id: gibsso503800"
"01.01.2021 13:34","INFO","student addet to class, student: 1871, class: 10142"
"01.01.2021 13:34","INFO","Student addet to db id: gibsso503801"
"01.01.2021 13:34","INFO","student addet to class, student: 1872, class: 10140"
"01.01.2021 13:34","INFO","student addet to class, student: 1872, class: 10130"
"01.01.2021 13:34","INFO","Student addet to db id: gibsso503806"
"01.01.2021 13:34","INFO","student addet to class, student: 1873, class: 10140"
"01.01.2021 13:34","INFO","Student addet to db id: gibsso503807"
"01.01.2021 13:34","INFO","student addet to class, student: 1874, class: 10142"
"01.01.2021 13:34","INFO","Student addet to db id: gibsso503810"
"01.01.2021 13:34","INFO","new class created name: WTG19A"
"01.01.2021 13:34","INFO","student addet to class, student: 1875, class: System.Data.DataRow"
"01.01.2021 13:34","INFO","Student addet to db id: gibsso503812"
"01.01.2021 13:34","INFO","student addet to class, student: 1876, class: 10168"
"01.01.2021 13:34","INFO","Student addet to db id: gibsso505475"
"01.01.2021 13:34","INFO","student addet to class, student: 1877, class: 10118"
"01.01.2021 13:34","INFO","Student addet to db id: gibsso503827"
"01.01.2021 13:34","INFO","student addet to class, student: 1878, class: 10208"
"01.01.2021 13:34","INFO","Student addet to db id: gibsso503828"
"01.01.2021 13:34","INFO","student addet to class, student: 1879, class: 10170"
"01.01.2021 13:34","INFO","Student addet to db id: gibsso503830"
"01.01.2021 13:34","INFO","new class created name: PMG19A"
"01.01.2021 13:34","INFO","student addet to class, student: 1880, class: System.Data.DataRow"
"01.01.2021 13:34","INFO","Student addet to db id: gibsso503831"
"01.01.2021 13:34","INFO","student addet to class, student: 1881, class: 10197"
"01.01.2021 13:34","INFO","Student addet to db id: gibsso503832"
"01.01.2021 13:34","INFO","student addet to class, student: 1882, class: 10119"
"01.01.2021 13:34","INFO","Student addet to db id: gibsso503833"
"01.01.2021 13:34","INFO","student addet to class, student: 1883, class: 10140"
"01.01.2021 13:34","INFO","student addet to class, student: 1883, class: 10130"
"01.01.2021 13:34","INFO","Student addet to db id: gibsso503834"
"01.01.2021 13:34","INFO","student addet to class, student: 1884, class: 10131"
"01.01.2021 13:34","INFO","Student addet to db id: gibsso503835"
"01.01.2021 13:34","INFO","student addet to class, student: 1885, class: 10131"
"01.01.2021 13:34","INFO","Student addet to db id: gibsso503836"
"01.01.2021 13:34","INFO","student addet to class, student: 1886, class: 10140"
"01.01.2021 13:34","INFO","Student addet to db id: gibsso503837"
"01.01.2021 13:34","INFO","student addet to class, student: 1887, class: 10142"
"01.01.2021 13:34","INFO","Student addet to db id: gibsso503838"
"01.01.2021 13:34","INFO","student addet to class, student: 1888, class: 10142"
"01.01.2021 13:34","INFO","Student addet to db id: gibsso503839"
"01.01.2021 13:34","INFO","student addet to class, student: 1889, class: 10142"
"01.01.2021 13:34","INFO","Student addet to db id: gibsso503856"
"01.01.2021 13:34","INFO","student addet to class, student: 1890, class: 10178"
"01.01.2021 13:34","INFO","student addet to class, student: 1890, class: 10141"
"01.01.2021 13:34","INFO","Student addet to db id: gibsso503857"
"01.01.2021 13:34","INFO","student addet to class, student: 1891, class: 10209"
"01.01.2021 13:34","INFO","Student addet to db id: gibsso503858"
"01.01.2021 13:34","INFO","student addet to class, student: 1892, class: 10131"
"01.01.2021 13:34","INFO","Student addet to db id: gibsso503859"
"01.01.2021 13:34","INFO","student addet to class, student: 1893, class: 10131"
"01.01.2021 13:34","INFO","Student addet to db id: gibsso505330"
"01.01.2021 13:34","INFO","student addet to class, student: 1894, class: 10118"
"01.01.2021 13:34","INFO","Student addet to db id: gibsso505670"
"01.01.2021 13:34","INFO","student addet to class, student: 1895, class: 10137"
"01.01.2021 13:34","INFO","Student addet to db id: gibsso503867"
"01.01.2021 13:34","INFO","student addet to class, student: 1896, class: 10169"
"01.01.2021 13:34","INFO","Student addet to db id: gibsso503868"
"01.01.2021 13:34","INFO","student addet to class, student: 1897, class: 10142"
"01.01.2021 13:34","INFO","Student addet to db id: gibsso503869"
"01.01.2021 13:34","INFO","new class created name: PRM19B"
"01.01.2021 13:34","INFO","student addet to class, student: 1898, class: System.Data.DataRow"
"01.01.2021 13:34","INFO","Student addet to db id: gibsso503870"
"01.01.2021 13:34","INFO","student addet to class, student: 1899, class: 10175"
"01.01.2021 13:34","INFO","Student addet to db id: gibsso503871"
"01.01.2021 13:34","INFO","new class created name: KOE20B"
"01.01.2021 13:34","INFO","student addet to class, student: 1900, class: System.Data.DataRow"
"01.01.2021 13:34","INFO","Student addet to db id: gibsso503872"
"01.01.2021 13:34","INFO","student addet to class, student: 1901, class: 10202"
"01.01.2021 13:34","INFO","Student addet to db id: gibsso503873"
"01.01.2021 13:34","INFO","student addet to class, student: 1902, class: 10140"
"01.01.2021 13:34","INFO","Student addet to db id: gibsso503874"
"01.01.2021 13:34","INFO","student addet to class, student: 1903, class: 10189"
"01.01.2021 13:34","INFO","Student addet to db id: gibsso503875"
"01.01.2021 13:34","INFO","student addet to class, student: 1904, class: 10131"
"01.01.2021 13:34","INFO","Student addet to db id: gibsso503876"
"01.01.2021 13:34","INFO","student addet to class, student: 1905, class: 10209"
"01.01.2021 13:34","INFO","Student addet to db id: gibsso503877"
"01.01.2021 13:34","INFO","student addet to class, student: 1906, class: 10202"
"01.01.2021 13:34","INFO","Student addet to db id: gibsso503878"
"01.01.2021 13:34","INFO","student addet to class, student: 1907, class: 10174"
"01.01.2021 13:34","INFO","Student addet to db id: gibsso503879"
"01.01.2021 13:34","INFO","student addet to class, student: 1908, class: 10131"
"01.01.2021 13:34","INFO","Student addet to db id: gibsso503898"
"01.01.2021 13:34","INFO","student addet to class, student: 1909, class: 10197"
"01.01.2021 13:34","INFO","Student addet to db id: gibsso503899"
"01.01.2021 13:34","INFO","student addet to class, student: 1910, class: 10198"
"01.01.2021 13:34","INFO","Student addet to db id: gibsso503900"
"01.01.2021 13:34","INFO","student addet to class, student: 1911, class: 10178"
"01.01.2021 13:34","INFO","Student addet to db id: gibsso503901"
"01.01.2021 13:34","INFO","student addet to class, student: 1912, class: 10178"
"01.01.2021 13:34","INFO","student addet to class, student: 1912, class: 10141"
"01.01.2021 13:34","INFO","Student addet to db id: gibsso503902"
"01.01.2021 13:34","INFO","student addet to class, student: 1913, class: 10189"
"01.01.2021 13:34","INFO","Student addet to db id: gibsso505692"
"01.01.2021 13:34","INFO","student addet to class, student: 1914, class: 10120"
"01.01.2021 13:34","INFO","Student addet to db id: gibsso504634"
"01.01.2021 13:34","INFO","student addet to class, student: 1915, class: 10141"
"01.01.2021 13:34","INFO","Student addet to db id: gibsso503910"
"01.01.2021 13:34","INFO","student addet to class, student: 1916, class: 10140"
"01.01.2021 13:34","INFO","student addet to class, student: 1916, class: 10141"
"01.01.2021 13:34","INFO","Student addet to db id: gibsso503911"
"01.01.2021 13:34","INFO","student addet to class, student: 1917, class: 10140"
"01.01.2021 13:34","INFO","Student addet to db id: gibsso503913"
"01.01.2021 13:34","INFO","student addet to class, student: 1918, class: 10197"
"01.01.2021 13:34","INFO","Student addet to db id: gibsso503914"
"01.01.2021 13:34","INFO","student addet to class, student: 1919, class: 10181"
"01.01.2021 13:34","INFO","Student addet to db id: gibsso503915"
"01.01.2021 13:34","INFO","student addet to class, student: 1920, class: 10153"
"01.01.2021 13:34","INFO","Student addet to db id: gibsso503917"
"01.01.2021 13:34","INFO","student addet to class, student: 1921, class: 10119"
"01.01.2021 13:34","INFO","Student addet to db id: gibsso503918"
"01.01.2021 13:34","INFO","student addet to class, student: 1922, class: 10178"
"01.01.2021 13:34","INFO","student addet to class, student: 1922, class: 10141"
"01.01.2021 13:34","INFO","Student addet to db id: gibsso503919"
"01.01.2021 13:34","INFO","student addet to class, student: 1923, class: 10209"
"01.01.2021 13:34","INFO","Student addet to db id: gibsso503920"
"01.01.2021 13:34","INFO","student addet to class, student: 1924, class: 10209"
"01.01.2021 13:34","INFO","Student addet to db id: gibsso503921"
"01.01.2021 13:34","INFO","student addet to class, student: 1925, class: 10209"
"01.01.2021 13:34","INFO","Student addet to db id: gibsso503923"
"01.01.2021 13:34","INFO","student addet to class, student: 1926, class: 10174"
"01.01.2021 13:34","INFO","Student addet to db id: gibsso503924"
"01.01.2021 13:34","INFO","student addet to class, student: 1927, class: 10175"
"01.01.2021 13:34","INFO","Student addet to db id: gibsso503926"
"01.01.2021 13:34","INFO","student addet to class, student: 1928, class: 10175"
"01.01.2021 13:34","INFO","Student addet to db id: gibsso503927"
"01.01.2021 13:34","INFO","student addet to class, student: 1929, class: 10175"
"01.01.2021 13:34","INFO","Student addet to db id: gibsso503929"
"01.01.2021 13:34","INFO","student addet to class, student: 1930, class: 10168"
"01.01.2021 13:34","INFO","Student addet to db id: gibsso503956"
"01.01.2021 13:34","INFO","student addet to class, student: 1931, class: 10208"
"01.01.2021 13:34","INFO","Student addet to db id: gibsso504741"
"01.01.2021 13:34","INFO","new class created name: SPE SPE"
"01.01.2021 13:34","INFO","student addet to class, student: 1932, class: System.Data.DataRow"
"01.01.2021 13:34","INFO","Student addet to db id: gibsso503959"
"01.01.2021 13:34","INFO","student addet to class, student: 1933, class: 10142"
"01.01.2021 13:34","INFO","Student addet to db id: gibsso503960"
"01.01.2021 13:34","INFO","student addet to class, student: 1934, class: 10198"
"01.01.2021 13:34","INFO","Student addet to db id: gibsso503961"
"01.01.2021 13:34","INFO","student addet to class, student: 1935, class: 10198"
"01.01.2021 13:34","INFO","Student addet to db id: gibsso503962"
"01.01.2021 13:34","INFO","student addet to class, student: 1936, class: 10201"
"01.01.2021 13:34","INFO","Student addet to db id: gibsso503963"
"01.01.2021 13:34","INFO","student addet to class, student: 1937, class: 10210"
"01.01.2021 13:34","INFO","student addet to class, student: 1937, class: 10118"
"01.01.2021 13:34","INFO","Student addet to db id: gibsso503964"
"01.01.2021 13:34","INFO","student addet to class, student: 1938, class: 10142"
"01.01.2021 13:34","INFO","Student addet to db id: gibsso503966"
"01.01.2021 13:34","INFO","student addet to class, student: 1939, class: 10119"
"01.01.2021 13:34","INFO","Student addet to db id: gibsso505653"
"01.01.2021 13:34","INFO","student addet to class, student: 1940, class: 10137"
"01.01.2021 13:34","INFO","Student addet to db id: gibsso503977"
"01.01.2021 13:34","INFO","student addet to class, student: 1941, class: 10209"
"01.01.2021 13:34","INFO","Student addet to db id: gibsso503979"
"01.01.2021 13:34","INFO","student addet to class, student: 1942, class: 10131"
